PROP_ID,Feature_ID
R70360114,029
F39554111,039
H70794478,006
K70804394,021
M70096882,021
C69124894,034
B70221506,012
X71367144,004
Z71113334,012
I71489952,011
F69496364,035
I68860240,035
T70486808,003
R69591054,004
Z71746602,009
H70589614,001
F71062416,039
Z70908054,004
X70697454,029
E70421190,001
G65892308,029
I70927690,021
S70062266,003
B70337474,039
H70966924,034
N70108352,001
F70416546,021
C70929828,012
F70839310,021
H70825548,034
X63887926,011
S71460758,039
G68813208,001
Z68608860,009
F70797526,004
D71540894,009
G70022436,035
D69938436,002
V70714060,001
P70709412,012
B71355138,011
A71000686,002
H69788594,012
X71494658,029
T69775462,012
F70327322,012
N70663896,012
Y70738874,011
B69377086,003
U70173352,004
K70960286,004
Q71437914,004
I70549138,035
C71713274,011
X70598420,034
O70697352,025
Y71368572,029
Z70638280,025
B71505980,004
A71075654,034
B69852494,035
B67946280,004
U69156172,003
H65694106,003
N57585942,039
G70156624,003
F69871844,034
E70768818,035
C70866808,009
L71506258,012
L70525946,003
O70117324,029
R71309440,034
R71386512,034
K71133712,009
H70663154,034
B70495348,003
V68871500,035
H67895404,012
P70210670,009
I70220778,029
H65626064,034
E68383434,002
P68095866,003
X71125180,035
A42352137,012
B70646648,012
Z70500172,004
I68361154,004
I71000594,004
N70564208,001
Y60248354,035
S71613078,003
F71236302,002
T70896140,039
Z71544874,003
U71079490,011
S70697962,009
L70682384,009
X71416426,011
W70091070,003
J70468232,039
K70395922,039
Z70098648,029
M71339496,011
T70335018,011
U71675862,029
W62444070,002
D27712809,001
F70963448,039
L71157838,004
L68996500,012
G70601254,021
Y70566778,035
K70716604,009
K70195864,009
F71695772,006
U57958738,011
Y71316396,035
P70842130,006
I70204846,029
Z70975780,012
V70195298,003
B71088508,025
X70941088,012
O71015992,039
V68388238,009
R69278044,034
V71470636,035
B70872746,035
S70784570,025
R70100756,003
L67399480,034
V70668438,003
G70486486,012
Q69334062,001
C70720002,006
L71073658,039
S70488682,029
D67210866,029
R65857506,021
C71589954,011
F70281032,004
E71075716,029
K70412430,004
U71375860,034
Q69913836,035
S70849336,001
T70846568,025
H71549094,021
S70624270,002
A69751466,021
G71402154,004
M70231360,011
L68383524,034
N69014496,001
U70432432,011
S70467692,003
L71009768,002
Q70083122,006
R71085716,039
P71527594,001
D71152930,021
K69911934,035
A71429674,011
Y67686880,029
K71095486,004
Z70382260,012
K70986912,034
Y70361030,021
U70083168,012
M70547568,039
Y69946568,029
M70954192,004
T70312118,039
L70119710,035
V70370896,025
R71325720,029
N70643204,006
G70431236,009
O70198364,004
Y67181448,009
C70492094,021
K71146494,002
K70968074,004
A70876300,012
W70846390,006
A70143386,002
O70153332,021
H70741894,001
T70494978,034
Y67181448,035
K69504026,021
V70217680,029
C71017196,039
U70513952,002
O71019418,034
Y70563834,035
O70931854,003
K70590420,021
G67954396,039
G71103166,002
U65613312,039
S70362362,004
P70400940,006
T71362496,021
N70663896,034
U70583942,039
D67624542,035
X70959160,011
O71165654,029
B69946288,034
X71297418,021
Z64254042,034
Y70866328,025
S67632664,004
U69959578,039
M71433142,012
V71221882,006
U70582276,011
P69884742,009
X66456738,034
T70161530,003
C70853506,025
N70055152,034
W71744528,011
I70963896,001
F63415712,012
N70016540,021
V70875646,021
O71151890,039
J57206712,035
M71365730,011
J71384374,001
J70826838,004
F71391514,002
M71334970,039
I71420752,034
V70532270,001
D70298018,002
Y70101296,039
J70351106,004
F71477000,029
Z70900242,004
Z71462712,025
L71196700,002
B70908730,004
X70888130,009
K70603176,039
P70963138,002
Y71368908,009
V71732782,001
U62241858,009
O69826972,034
Q70433594,021
P70764518,004
N69073976,011
P69346418,001
Q70575606,006
Z70465192,011
Q71072130,034
P69943378,012
E71560342,001
U70848790,025
Y69724408,002
D70664138,001
K71188568,003
G69724632,003
K71237862,001
T70729080,034
U70795280,006
L68384790,021
C70846354,034
M71331012,035
W71471430,001
G69230322,012
A71251184,011
V70152970,004
V71258246,025
Z49127899,002
V71099028,003
B51054056,029
V70660826,012
P70790488,034
F71108470,034
N71679202,035
Q71312874,009
N71757552,025
W69179472,011
I71665214,021
W70763140,001
F70950346,021
G71273796,029
M71105344,034
T70583348,039
Z70867982,003
X70255774,003
R70872536,021
T70422692,021
C70724340,004
K69429954,029
R68264696,029
U70412858,021
Z70534506,002
Z71538598,006
D70129990,021
U70579664,009
X70150170,039
N25076021,035
P68233914,029
I71066316,011
E70514878,025
D70970788,012
H70375370,034
T70019856,006
M70442850,034
X70034342,009
S71383090,003
C70480312,035
T70703458,025
Y70207650,003
N71684850,025
N70584466,003
Z70645584,009
X70686410,001
P70475894,021
X70504740,011
L71504478,029
Z70842778,001
V68706986,001
W70403730,011
S68909380,034
T69990042,021
L70449678,021
P71774488,006
F70400856,004
P68844316,011
B69251168,009
X70058394,001
R71478150,039
G70417440,039
G70793034,004
L69914876,003
Y70331430,039
F71613778,011
D70153926,006
M70063992,011
S70979846,012
M68760232,009
B71082722,025
A70910894,009
E70532564,011
S69954890,003
P49349865,001
D70085386,004
Q64892360,003
P69959302,009
A70982960,039
R65829088,035
O70657022,039
O70584126,009
X71417242,021
N70650942,009
F70382368,039
A70829290,035
I66476930,039
E66127976,006
O69534022,001
L69228804,039
B70212798,029
B70720460,035
A71245272,034
K70971996,021
U70583942,034
Y70513802,006
P70293106,039
N69986394,021
L71164282,006
X70899826,034
O70866892,021
V70436034,029
B70695968,012
X69959612,039
X70514660,011
I71727778,003
Q71131848,039
G70929950,011
D37312697,009
M69033318,003
T70867942,009
U67842196,009
U71060134,025
R69521998,039
N70446516,029
P70852530,011
X71334812,004
X70949626,029
S69042586,001
L70449678,003
Q71075664,039
C71494148,035
K71209684,003
C70744890,039
W70254796,029
P70523812,021
D70494866,011
L70677744,025
S68585790,002
I70029862,004
S70697962,021
X70624762,006
L70607716,025
H67670344,021
E70536506,004
B70688588,006
F69939558,004
V70611104,034
Z70431878,025
I67118208,004
A69478902,011
M71239278,004
F68278446,035
G70398884,039
Y70838824,035
P60476198,025
V71474440,025
U64446348,006
F70717782,035
W69561250,009
V70600384,034
N67093806,021
Q71477078,029
R70402776,021
C70749176,006
R70367532,006
T71096944,012
L71564540,021
B70482206,039
F56236714,034
V70521576,006
P71614410,029
D70965206,035
W69447268,034
Q69235650,034
Y68428578,039
E70760694,035
P70149790,029
J65394522,004
W70953746,039
O70945024,004
F70276572,039
C70281038,006
Z38453097,035
T71547440,012
Q71420238,003
D70896992,001
E70984036,012
C70132302,003
N67329762,012
G70464746,003
W69923074,025
X71322920,001
Q71264558,009
B71639510,021
M71029080,006
J69682332,002
H70720728,002
D70355532,009
J71409946,002
G64429038,034
T70563568,001
W62459078,009
C70208850,021
V70685992,039
D66160926,009
S70898858,034
F69318192,012
A70475932,039
M70841812,029
C70846366,003
D69363468,002
D70508522,021
F71007854,003
J70940194,002
U71142444,021
A71332484,034
D64944696,006
A71355510,025
V69937784,029
W70601700,002
F70612160,035
Q70746536,025
U71579824,025
K71461946,025
D71056196,001
Z70836822,035
X70959732,029
R70970016,001
P69905994,039
A69019926,029
A70515402,025
P71131736,001
K71627050,034
V70841296,002
P70709122,039
R69914054,003
O70583690,034
A70110708,004
N68392234,009
N69766592,039
C71152892,001
G70216850,011
P68198486,029
B69227180,025
G71070442,012
F70154892,012
T70023014,025
I71236186,006
Q70458144,039
F71665658,001
C69481952,004
D70665094,034
B66447660,001
K70308614,004
T71012564,001
A70983000,035
V56361856,035
B70414164,004
E70487274,025
E69433504,001
C71659848,021
Z69622030,035
P69627182,035
X63417310,029
H70963034,035
Y71186232,021
H65641346,025
X71005912,011
R70400094,009
E69157772,006
J70625724,006
S70879126,029
F71023424,009
J70304296,009
E71734680,002
C71215916,025
G69901774,011
I69665536,035
Q70300122,001
Q70826616,011
V71341270,025
J66159080,025
Z70590928,009
A70518378,002
X71582990,035
Q70683496,021
J70096526,002
E70767386,003
S71253068,021
Z70952182,011
O70740828,034
L67762298,039
D70953308,029
B69604594,029
J71254176,035
R70797658,001
P69447066,025
G71477318,003
W70594538,011
W68286752,004
O70598312,012
Z70931466,021
H40524699,009
H70402846,034
V70001098,035
Z66432640,021
T71122902,029
Z70948472,003
K70313590,039
Y70877616,006
H71658756,003
D69667428,029
E71016000,035
N69185054,001
X71266314,035
P71000634,009
O70762162,025
N70615362,009
N71274024,004
I69699538,002
D71023088,025
U70417422,021
K70804184,021
A68920002,034
I71168614,029
G70364498,011
L66708342,003
X71426412,021
W70186870,002
K70900254,035
I24958487,025
Y71057710,034
N68957922,025
G70678076,009
S68249474,011
P70762284,021
F70088654,039
Z69857946,012
I70430932,021
S70968824,035
Y67831992,035
F70622792,001
B70403736,039
E70877724,034
C67157180,029
G69905504,003
W71315876,012
U71678654,035
P70266722,011
A70499506,004
D70599362,009
U64946000,035
M67778230,009
F11728574,002
C71355424,001
U70931182,039
F71216352,001
H71252270,002
L70677586,021
H70433576,039
H69673254,012
K70786198,006
V70733538,034
S69175998,004
J70429388,006
M70760234,001
G71339218,012
U64946000,025
I71548956,021
N69294748,025
F34691417,004
B70764204,039
A66982610,039
N70911118,009
H70679554,039
U70795278,003
D69417232,004
C53956322,006
P70264554,012
N63941334,009
Z70598398,004
H70847072,039
M51503950,003
J71017524,039
E71384778,025
B71210024,012
W70909222,021
L70196532,001
X59842168,011
W70373984,029
I70890866,039
U70459182,011
F71007854,035
Y64561130,009
V70607060,012
I65916856,021
A68290016,021
W71576944,034
R70711108,039
T71634150,025
Z70417356,034
H71688620,034
E70949580,002
O60717886,003
G70737270,002
F70364598,009
P71230944,021
E69029326,009
O50309138,025
B38513293,012
P70847822,029
V71321558,021
P70135624,009
M68733480,003
S64864312,035
C70993908,011
X70878606,004
O70846210,004
M71444428,012
C67181956,001
S71701698,034
D70899504,004
S70594772,003
E70423430,012
H70011908,011
J69300898,021
B71330598,002
E70635078,003
F71569306,011
U70853072,034
D71194002,004
W71456180,002
H69684890,001
S69071552,035
W70785890,029
G69369126,021
C70275120,035
F70935612,029
Z67081250,002
G70128986,009
Y70785852,025
H69329778,021
U70598442,002
D70413388,003
U70421700,011
S70594154,039
A67430294,039
K70655918,011
O71177448,039
Z71611878,025
N71131532,012
B69991286,003
X70123914,025
O69990330,011
L68881050,001
N70159646,034
P68670840,002
T68107640,039
U71457410,029
S71420878,003
N70870112,002
A69174150,035
B70860194,006
H70969156,003
R69920576,001
H71200316,029
B70389112,006
S67101712,039
M71402186,012
D71062544,006
O70225010,025
G70988514,001
O71342890,004
H66294702,003
B70930420,029
C70895162,012
K69102990,025
P68576742,004
O69432142,009
W70624390,002
A64140400,009
A70866674,011
N70733718,035
G70946854,002
M71331012,012
T70660770,035
S71310766,025
A71105490,034
K70327754,021
A70989508,011
B71669458,035
A71618328,004
M71018992,001
F69550240,029
T70964262,025
F71534006,001
Q71245300,021
G66846598,002
J70991744,021
P69948042,006
Y70959958,039
D68929914,003
W69100164,004
D71059380,009
H69952150,025
B71686570,039
Q70126690,002
G69984048,025
U71000000,001
F69061514,001
R71610472,034
I69280680,001
C71087322,001
Y71531664,001
X70874796,021
C70069074,034
Q70972532,012
E71118452,006
I70518126,004
Y71577596,025
R69296656,006
H70440368,039
B69220538,002
A70288150,003
T68476836,029
N69373286,035
Y70893898,004
E69029326,012
G69758426,039
K71168904,006
C70440822,025
S71379784,003
N71375254,029
L71457384,025
H70497608,025
A71115662,004
E70802340,029
D70495114,003
E44960611,029
B70155844,006
F70221652,011
B69931354,004
N71149842,002
Q70604300,029
Z71100068,004
H70880974,012
B70020520,011
S70200482,025
P71521142,004
C70700806,029
X69334218,003
L70932880,002
U71438502,029
V70154964,011
H70681866,034
Y70806748,039
T70066350,006
B71669458,021
Q70222542,035
X71266314,002
M70885028,004
T70720504,012
Q71614264,029
L71570802,002
E70962458,039
E70926994,004
L70370860,009
G71095946,034
Z65156380,004
U70234990,034
B70521982,021
J69262762,011
X69529472,012
Y64330376,012
B70062656,001
O71685356,001
G68390442,004
F70872186,029
W70607612,011
B68600302,034
N70467730,003
S68826134,004
V66224896,035
E70549224,004
I37314081,029
Y70473018,039
I71242186,035
G62689238,035
B70727622,011
F66604498,021
R70057808,001
Q71018096,021
V70636258,003
S71350106,001
H71042108,029
Q70907130,006
U70694328,009
J70403598,003
C70436016,011
E70265578,003
I71801344,003
A70381040,034
V68915746,006
K70461638,029
L70693274,034
K70746374,009
P69892572,001
U70899454,035
R71162122,034
J71595924,012
N65128008,035
I70956290,039
O69410260,009
G67789932,003
W68388154,029
D71780966,011
P70936130,012
C71302330,006
Q69201614,003
G70493074,003
L33493939,012
H68651184,009
C71292902,035
Q71157548,011
Q71008780,012
V71227784,011
T71613222,006
E69809784,029
T69408300,009
S70908890,004
L71031498,009
S70692302,021
U70333032,006
G69430778,025
L59723002,011
K70563150,039
R70622872,002
F70171116,035
O70751676,021
C60685128,025
S71019276,035
B70430290,001
U70478620,039
Z70465214,012
N68869572,003
C70129152,025
W70746420,034
R71008586,009
C71103476,035
L70743064,003
G71330060,011
F70059038,039
E70101316,039
C70582116,003
E71014370,006
M70692050,012
A68861898,029
W70548420,039
W67421422,039
Z71100068,002
R71327392,034
R67665628,001
W70480488,012
R70745120,011
F70659242,029
Q70185492,001
X70194630,006
K71351448,012
R70459128,006
F71499598,003
I70185530,001
X71434356,025
B69313124,003
B71480046,035
B70989392,012
V60686830,012
Q70728432,009
M70297974,012
G70378074,001
D70355884,035
L70551954,001
Q70866142,001
K70717044,009
I70455154,025
F71568228,029
X71113972,039
S71701698,039
U70158236,039
G69245446,001
L70494432,001
P71648828,021
I70491716,011
S68937856,021
V71252422,006
A71119508,039
D70158662,001
Z70741848,035
S71785834,002
E70989786,035
A69531692,011
B64607256,002
O71631442,001
H70550018,021
P71587658,025
I70312568,034
X70216646,029
O68783578,034
S70797378,002
I71384160,021
S70523848,012
R67404098,001
O70865226,006
P71095086,012
I69291872,009
S69031324,006
Z71476792,006
V70636258,034
V69203270,009
F65806622,004
Y70160060,021
A69005374,011
A69688852,029
N70868514,039
P71270562,021
E70216808,012
A71132456,012
S70126444,021
C69130020,011
R61935448,029
E70517050,029
B70597916,029
A71414986,004
P70218738,012
A70934474,034
W69344328,029
K70949154,039
I70455154,012
R71255000,012
D71119022,011
P70070288,003
K70361868,011
B71207188,006
C70908690,002
I69531402,012
O63107308,039
K71746394,025
E71307986,006
M68130896,004
M68475592,001
C70983288,003
H71131766,003
U70801406,011
N71018204,003
V70876648,009
U71088464,009
H70753192,021
O71019952,011
S70753648,006
K42329591,003
L70262348,003
S71093958,003
S70608294,029
E71427308,004
E70847004,002
U71188566,003
H71202492,011
A70982960,004
Z70983032,002
U64797540,029
X66395830,039
Y70357028,034
G71165636,012
E71417192,001
D71313448,002
B70880322,035
N41203079,029
R71236410,003
B67730816,004
O51826982,029
G70152042,001
E71455928,034
X70812304,025
N71492632,035
I70760260,029
Y71313708,006
M71333654,006
M70449648,009
Q70382892,006
I71265584,021
K71132818,004
Z70857772,002
Z70220494,006
K70484196,009
C71457706,035
J70549578,003
M70679548,011
C70009826,021
B70444678,021
F70743606,039
U70785906,025
D70852998,011
Y68660036,039
Y70166490,035
Y69958798,012
L53042248,001
Q64693788,025
J70477624,011
D70430250,002
X69992482,039
A70661446,012
I68813886,034
O62622714,035
O70072262,012
V70890174,004
X70034342,003
Z70298214,035
D70373734,011
L71445738,002
O68889676,021
A70785838,006
J71758886,012
S69156368,029
Q71040562,034
Y71365074,039
E70846492,009
J69961672,006
Y70609018,021
E69308212,034
K67223360,003
Q70181732,009
J70867898,009
J70603634,035
C70879962,004
L71008356,002
L70456378,012
U63150760,035
W67599938,004
X70830464,025
R69156104,025
M70440370,002
L66290640,006
M55933122,012
R71295072,021
D70995598,029
T71611804,004
O71136868,009
P71356330,003
L70802642,011
C70874752,002
O70811358,012
X69940256,034
X70211852,025
H71726132,039
C70055602,004
Z69548208,001
R70685494,035
J71610470,021
B66401924,009
U70597884,006
J70720328,009
R70859494,029
T70584750,012
Z70363904,011
I64947302,029
S70244948,009
G69905504,035
V70607652,034
H70142614,003
P70101726,034
M70117134,039
J69329776,029
F70881502,029
B71398322,006
E70568782,003
G71238316,025
A70280902,011
I70024410,001
T70140538,012
R69903566,039
S67485622,011
B70891606,001
V70890998,021
C70657116,034
E69015560,006
F71073584,035
O70212494,002
C70645350,012
I71266968,039
D69555328,006
A70210972,035
R70064042,002
R70799264,029
L70738836,035
C49433739,006
H70066528,003
O69278474,006
X71096924,025
Y70242034,009
P70449694,004
S70598220,002
L70638402,035
Z70867716,003
O70219584,001
P68360854,009
Y70833416,006
P69394934,006
I70506290,006
T70225584,004
O60561398,035
N70899278,011
Q69423392,021
G70345672,003
P71400138,034
P70709412,029
V69773488,009
D71553092,001
D69431292,025
K68863486,011
A71122342,034
W70187492,025
F68677644,039
U71205666,003
K71015054,025
C70579602,025
O57743024,011
B70890830,003
C71572842,029
I66980892,003
S70376610,011
O71396844,021
U71440740,011
Y68919950,034
O70871634,001
N71492632,025
N70735442,001
V70091888,039
G71790656,035
E70731610,006
Q70926836,012
F70717556,025
S67630466,029
U70544958,009
Y71362048,025
N70379714,012
J70493220,034
P69552178,021
N71599098,029
W70697350,004
H65637446,034
L70971028,001
L69943142,006
V70427486,011
G71116024,004
C69130020,034
P53658540,035
G70338072,003
D68220256,025
G70566338,006
O70103956,003
K45090569,039
M71726540,004
N68420046,003
K70884238,025
T71161896,001
F71061928,025
V70969778,025
S71425058,003
F71394780,029
X70049788,003
K71507830,003
L70709430,002
E70400908,006
P70726134,035
O65568420,029
W70684522,021
I70514684,039
H70995034,003
E70190280,035
F68388312,003
O70185536,021
B69976892,002
Q70232212,039
A70098758,011
J70129720,004
K70873362,021
S70136078,035
V70572518,001
Y71123154,011
A71121764,006
K71760072,002
E70022212,011
G68296882,004
S68233170,002
X70154608,009
U70698630,034
N71186212,006
P61448190,012
S68879804,021
S63137564,025
Y69940532,039
I70046268,004
L66140526,025
D70900340,012
H71151146,039
N70633236,006
O66872394,039
F70531996,004
N70308858,011
V70174348,001
H70802084,002
E71783164,021
U70316308,001
G70434028,034
A67353716,002
G70218466,021
K70797500,006
C71100498,039
D71065404,011
B68649570,006
F70748030,012
Q70130170,034
M70282834,001
T70907778,034
G65394944,035
L71072868,006
S70362362,002
A70356242,011
H71435396,035
I70561440,002
Q64166354,012
Z70284566,004
H71435396,025
L69984868,009
G71332316,004
Q70971914,025
U71413932,006
E70858420,034
P70419764,035
B68491262,004
I70796202,003
X69161260,001
T70944936,003
H71011996,021
W70301942,011
Q70327086,025
R70611536,004
I70970468,029
C63526790,029
F71622386,011
D71264950,003
D71063928,035
R63278354,021
F71163914,035
G69956484,035
R67655706,035
L71008712,025
K71003370,004
H70631722,009
E65554766,025
K71680354,012
E70758076,003
Z68224158,011
G71417944,011
V68705544,034
O70532204,003
M70233942,002
K70718046,002
E71669636,006
Q70657028,004
K70528274,006
R70666020,006
F71340084,012
H70142410,012
J70465676,039
W66541756,034
I70078394,006
O71118464,025
T71398034,025
C69523960,011
M70124514,039
H69984712,039
F71281088,035
T71625234,039
X70692100,025
C70928814,039
N69707200,002
Q71771818,039
D71607986,039
D70588136,001
E70940970,006
Y70785806,025
X65568260,003
U70945442,003
X70152190,009
K70539088,039
F70837006,034
P71356330,012
V70047524,035
O70725452,025
G70687106,002
U64718410,034
V35489267,002
B69144920,012
Z69935528,025
S69255366,035
H70686412,006
I71469274,012
J69689426,034
V71409584,034
S43625139,006
Q68602716,001
C70832912,029
X68270522,039
T71008284,012
E70312900,029
Q71019330,003
D70762210,012
G70358346,025
Y70923042,025
C66217376,025
R63411290,011
T70066350,002
Q70836112,004
H71197982,004
F69021772,034
M52783958,006
R71583452,034
M70459126,006
O70799454,003
I71597700,001
F68336478,011
O71461970,021
T70720482,029
N70933526,034
J68936754,025
N71210588,009
A69813338,002
J70899714,029
C71007556,002
A69604914,034
X71582806,029
I71124990,004
L70287360,012
Y58318956,012
X70924984,009
Z68639642,021
W70470080,039
V70911938,003
D70609248,002
Z66275458,001
X69370946,025
L71496054,025
Z69028220,004
X60788266,029
E70962264,039
X69983486,021
X70464532,003
U70884320,006
R70895488,025
P70741498,035
L70521644,009
C70592064,004
J71642638,025
H69460020,034
C69808574,025
C70218120,025
Y67380652,001
C71148548,003
P70262656,004
M70461976,009
Z68604978,002
N70964488,006
W70499408,035
G71188254,003
S70383464,006
K70077366,004
H71533602,012
S69447004,002
L69334222,025
N70874584,009
P71062088,034
O70990446,012
W69919842,002
Z67462916,006
B71626124,035
N70701756,034
Z67552246,034
P69993652,012
G71352082,012
W69555554,006
P70907996,021
L71734762,035
V70552864,025
M70862050,002
W69447268,001
E70275544,001
K71747506,003
E71186208,009
R71662586,029
N70218948,034
F70905070,021
T70953468,021
J71631420,009
C71029870,029
D70601962,004
D70949584,002
X71182898,025
Q64735288,006
E70978474,025
H70865452,001
X69227288,034
I69699538,006
D71614226,029
N71550700,006
Y69976442,009
O69273546,009
H70101042,001
U71341326,039
C71701306,009
B71125386,029
Q46422381,002
O69959494,035
U70708386,006
J69281446,039
B55623114,006
E71018672,011
Q70102482,039
W67012972,025
Y70069640,001
G68656386,001
P71195222,004
R71133450,025
Z68783198,006
Y70686778,012
Y69832406,035
P69447288,001
Q66365366,012
E71002694,021
E71417218,009
J70740774,025
B64330910,003
U67485720,021
P70451120,021
T69643692,025
S71654658,003
L71594152,012
U71505698,001
S70416892,006
I71412642,035
G69924366,004
M66650214,001
N70733074,004
I69428558,011
M71118432,012
M71171270,011
G65669396,001
J70433702,009
J70288912,039
Y65854032,011
Q70888142,004
G69724632,035
H69011226,021
T68436408,029
A68918804,011
P71705666,021
O70811358,035
E53042266,009
U69662326,006
I69298748,034
R70379716,006
F67312976,035
J70047226,002
Y70979064,035
G69779994,003
I69323052,009
D70469252,012
Z70463248,006
V70987152,029
V70010424,004
M70310892,035
G71023060,012
Y71335162,001
D71237092,021
E68802698,006
Y70607348,034
A51129064,004
F67072846,025
L68762578,025
M70709784,001
U71158226,025
V70768080,021
H70031178,001
G70254650,021
Z71160402,029
U69551640,001
V70867738,029
W67864494,012
B69245408,012
I70038378,001
C70165352,029
Y70922434,039
L71155122,004
T63137498,009
D70619720,029
Z71464718,039
Y71183388,011
V71347988,001
Q71031760,011
X70867948,039
E70098768,002
C69975930,012
J69404932,001
J71128708,009
V70054898,001
B70306408,021
W70999294,029
B71151624,002
Y70803202,004
A69665686,012
Z70366888,012
A68907280,021
C46552867,039
O69976686,035
B68354444,012
U69146732,025
E70252082,035
C70660928,025
Z70497868,002
U64900058,012
D70687728,009
L70047478,006
G61003098,039
P70677730,035
C71661536,006
D68994980,001
R69348136,034
N70001798,029
T70644230,001
V70668848,035
M69939750,004
E71383764,004
X71780496,034
R70210716,011
R70847766,035
A70900146,025
B71543224,006
H70577334,002
M71103416,001
A71309888,004
M71017692,025
L71367598,039
X71715132,035
S70384186,003
X67666748,002
D70216642,001
D70450752,012
D71129280,002
L70741540,002
X70499772,011
S71254768,004
N71040608,006
H70768754,009
W71066182,006
Z71607940,003
K71215754,035
W70403646,035
V68772658,034
H69278394,003
C69174156,029
Q71535246,003
D69533248,035
H70304834,011
K70963348,039
F71659642,011
O70892062,003
E69990466,003
F70303746,004
X46141947,003
A65467298,006
Q69531320,035
W67182200,029
W70768628,012
W69994432,021
O68950142,012
Q71061738,003
C69595228,011
B68649570,039
L70312522,004
Y70846342,006
D68238974,034
Q45139839,039
P71140598,035
S70727906,001
E68360974,012
V70766392,002
M71145580,003
V71173446,039
Z69660744,001
W69937244,039
W71161354,039
C70659316,021
P70197292,006
S70907258,039
Z69245738,021
M67832050,039
Y70130124,004
G68229902,025
G71571076,012
Y71020374,001
Z71425146,011
O71003368,001
R70264066,001
O70959066,001
Z70135606,001
G70487260,011
K71478668,009
J69978192,003
G71713644,006
O70805676,004
J71394796,021
H69588542,034
Q70315410,034
Y71248390,011
L70814322,002
Y70160060,035
J70213574,003
W60436156,001
W70786450,011
U69959578,034
E71073408,002
M70106094,021
H71072538,009
Z70634260,006
Z70801164,039
A70185532,004
Y69045690,011
K70682522,009
Q70552042,039
C68084658,034
B70624720,003
J61038044,021
Q71287170,011
A69831594,001
L48949161,001
Q70599006,009
U66297000,012
W70063436,009
E71361586,025
V68769232,011
X71058174,034
X70833562,004
Y70802204,009
B69850358,006
S70651000,009
V70406094,003
D70763168,002
I41794521,009
Z71246292,029
J70840894,039
X69055000,004
C70984780,003
D70589612,001
N65516352,034
N68641320,011
J65181178,009
Z67665736,012
D70615950,021
Z71756260,009
F70592454,025
K71478570,025
G59949490,003
E70229356,002
F71340084,029
Z70634044,035
V69960444,009
S71322866,004
C70339296,006
Y70610318,003
G67307146,034
M69809426,021
N70097030,025
I69446236,035
G71075684,012
W70875036,012
Y41549017,012
S70497722,011
L71531646,003
A69695006,004
N70933526,025
X70234062,004
V70583188,004
Y70003872,029
J70702760,002
Y71562906,003
J71758206,025
P71157742,035
Y71360108,001
M70801922,035
V70433394,021
Q70565700,021
T71012396,029
T71216314,003
R71000600,021
V50612598,025
N70875372,035
V70707000,034
O69631968,004
H71802058,009
O24069589,009
D70186874,001
S66800316,003
H70117938,039
F71244858,012
M70841812,003
M71183286,025
K70699362,039
I70456098,001
T68822768,034
U71313932,039
P71010612,034
N70743842,002
D69212164,003
J69917196,029
R70612690,011
W70926086,006
D71598612,003
C68968002,012
V71623356,004
F70161968,034
W69708252,025
D70735100,001
G70636646,025
P69918198,021
A70813214,006
I64900152,035
V69070394,034
I71064998,002
K71537674,002
M70775902,029
N70487354,035
G70795976,002
P70601284,039
N71546678,029
R71661850,035
P68596842,011
D71018668,002
U71235668,039
L67711348,003
O70532204,029
H66081286,001
D69667428,001
D69267474,034
V70800656,006
Q70881194,009
X70232356,025
L62420932,004
D71076412,004
Y71112260,004
O70704838,035
Z69932916,011
H71384830,039
O70926008,006
B66369402,035
S69529172,039
S70575672,034
E70684780,011
O70151142,029
U70846372,039
C69403364,011
O70600558,003
M70016278,035
M68490330,004
A70645540,001
Z71312398,025
S70814018,034
G71726454,021
R70119758,021
O66976866,012
C68450230,035
K70442276,025
X71377258,003
Z70279860,011
R71731148,002
W71414304,002
N70744886,035
E68224444,002
I70491716,006
I70910350,006
R70658318,021
U68035156,002
U70769412,021
Q71306278,034
L70931852,011
B69448970,004
L70874018,021
N70156060,009
N70691728,035
F70662656,002
S71678400,034
Q67020688,009
H71186652,009
W70970962,012
U69531916,002
C66676922,004
M68935852,001
Z71502108,001
G70483892,006
O70107344,021
R69940748,003
C70297900,029
T71458184,012
I70415316,001
B71307464,009
A68807022,004
E66775234,021
F71356202,039
V71255134,002
Z70225006,021
U70211848,039
E69268956,029
P70489044,012
M70873184,011
C70207740,001
D63876950,001
S70787848,001
Z70598398,029
I67853004,009
L70575370,006
C70543990,011
U70967622,025
Q71396670,035
A71238638,009
G70373904,021
L70549398,035
C71409986,025
V70813122,029
V71005726,003
G70168610,012
K70686416,001
Q68587534,002
F70631374,006
Q70151868,029
X70959732,009
G44263755,002
V70179588,025
C69130020,012
F70696854,002
N69115044,012
D71609412,006
W70942978,039
Q70719984,025
U70943280,002
R69840460,035
N70302700,006
B70724738,034
P70072590,001
H71075702,021
O70495412,035
A70799710,012
C71608150,003
H70681992,035
X70156120,004
A70009936,034
G71188482,035
Q69600952,003
E68496230,001
K71458008,025
X71296856,011
D69119318,001
Y70487828,004
S70400578,006
K71175434,021
R67946854,002
D70355532,006
V55619964,004
X47751651,001
I68388232,035
C70992026,029
X70685754,035
P70622646,039
M70427464,039
Z70964996,004
U70489204,025
P70119112,012
F69550338,002
W70050026,039
B70070040,025
D69034860,039
H70163164,001
R71010630,039
T71012564,021
E71307536,021
G70601864,003
R71504956,012
Y70817486,025
